Category ID	Category Name	Number	Name
150	Minifig, Torso	973pb899	Torso Suit Pinstriped Jacket and Gold Tie Pattern
115	Windscreen	92474	Windscreen 6 x 2 x 2 with Handle
160	Sticker	7066stk01	Sticker for Set 7066 - Sheet 1 (97956/4639581)
160	Sticker	7066stk02	Sticker for Set 7066 - Sheet 2 (96458/4626005)
11	Cylinder	93168	Cylinder 3 x 6 x 2 2/3 Horizontal, New Style
33	Slope, Decorated	3039pb54	Slope 45 2 x 2 with Control Panel and Screen with Minifig Scan Pattern
485	Minifig, Torso Assembly	973pb901c01	Torso Safety Zip Suit with 'ADU INSPECTOR' Back Pattern / White Arms / Dark Bluish Gray Hands
484	Minifig, Legs Assembly	970c00pb118	Hips and Legs with Zipper and Lime Spots and Black Belt Pattern
20	Minifig, Body Part	95201pb02	Face, Alien with Black Eye and Silver and Red Mechanical Eye Pattern
485	Minifig, Torso Assembly	973pb902c01	Torso Alien Conquest Alien Diagonal Armor Pattern / Magenta Arm and Lime Hand Left / Mech Arm and Lime Barb Right
238	Minifig, Head	3626bpb579	Minifig, Head Dual Sided Thick Moustache and Eyebrows, Detemined / Angry Pattern
160	Sticker	5770stk01	Sticker for Set 5770 - (96624/4629791)
606	Minifig, Head, Modified	95203pb01	Minifig, Head Modified Alien with 4 Fangs and Brain Tissue Pattern
606	Minifig, Head, Modified	95202pb01	Minifig, Head Modified Alien with 2 Fangs and Brain Tissue Pattern
147	Animal, Land	92586pb02	Dog - Alsatian / German Shepherd (Police Dog) with Black Eyes Pattern
150	Minifig, Torso	973pb896	Torso Alien Conquest Alien Shoulder Strap Pattern
150	Minifig, Torso	973pb897	Torso Alien Conquest Alien Two Hoses Pattern
582	Sticker Over Assembly	BA23pb05	Stickered Assembly 4 x 2 x 2 with '1807' and '1872' Pattern on Both Sides (Stickers) - Set 1592 - 2 Bricks 2 x 4
33	Slope, Decorated	3039pb55	Slope 45 2 x 2 with Eye Pattern on Both Sides (Stickers) - Set 1592
150	Minifig, Torso	973pb898	Torso Alien Conquest Alien Three Lime Bars Pattern
582	Sticker Over Assembly	BA33pb01	Stickered Assembly 2 x 2 x 1 2/3 with Red Cross Pattern on Four Sides (Stickers) - Set 6364 - 1 Brick 2 x 2, 2 Plates 2 x 2
160	Sticker	8426stk01	Sticker for Set 8426 - (96192/4624494)
438	Slope, Curved	93273	Slope, Curved 4 x 1 Double No Studs
485	Minifig, Torso Assembly	973pb903c01	Torso Alien Conquest ADU Soldier with Protection Vest Pattern / Dark Azure Arms / Dark Bluish Gray Hands
160	Sticker	8206stk01a	Sticker for Set 8206 - (96148/4624296)
780	Vehicle, Mudguard, Decorated	50947pb013L	Vehicle, Mudguard 1 x 4 1/2 with Silver Headlights Pattern Model Left (Sticker) - Set 8133
484	Minifig, Legs Assembly	970c153pb01	Hips and Dark Azure Legs with 2 Pockets and Knee Pads Pattern
485	Minifig, Torso Assembly	973pb904c01	Torso Alien Conquest ADU Soldier with Protection Vest and Breathing Apparatus Pattern / Dark Azure Arms / Dark Bluish Gray Hands
484	Minifig, Legs Assembly	970c153pb02	Hips and Dark Azure Legs with Pocket and Patch and Knee Pads Pattern
42	Wedge	93604	Wedge 3 x 4 x 2/3 Triple Curved
43	Wheel	93594	Wheel 11mm D. x 6mm with Smooth Hubcap
775	Slope, Curved, Decorated	93273pb001	Slope, Curved 4 x 1 Double No Studs with Mouth and '51237' License Plate Pattern (Fillmore)
33	Slope, Decorated	3678bpb30	Slope 65 2 x 2 x 2 with Bottom Tube with Red Eyes on White Background Pattern
579	Windscreen, Decorated	93598pb02	Windscreen 2 x 3 x 2 with 2 x 4 Base with Eyes on White Background Pattern 3
579	Windscreen, Decorated	93598pb03	Windscreen 2 x 3 x 2 with 2 x 4 Base with Grille and Window Pattern
118	Brick, Decorated	3004pb102	Brick 1 x 2 with Smiling Mouth Pattern (Guido)
39	Tile, Decorated	3069bpb162	Tile 1 x 2 with Metallic Silver and Red Emblem Pattern
775	Slope, Curved, Decorated	93273pb002	Slope, Curved 4 x 1 Double No Studs with Smiling Mouth and Bumper Pattern (Luigi)
579	Windscreen, Decorated	93598pb04	Windscreen 2 x 3 x 2 with 2 x 4 Base with Eyes on White Background Pattern 2
780	Vehicle, Mudguard, Decorated	93587pb02	Vehicle, Mudguard 3 x 4 x 1 2/3 Curved with Front with Headlights and Thin Smile Pattern
780	Vehicle, Mudguard, Decorated	93597pb01	Vehicle, Mudguard 3 x 4 with Headlights, Flat Fenders and License Plate Pattern
160	Sticker	8424stk01	Sticker for Set 8424 - (96191/4624490)
578	Wedge, Decorated	93591pb02	Wedge 6 x 4 x 1 1/3 with 4 x 4 Base with Green Eyes and Windows Pattern (Holley)
150	Minifig, Torso	973pb904	Torso Alien Conquest ADU Soldier with Protection Vest and Breathing Apparatus Pattern
150	Minifig, Torso	973pb903	Torso Alien Conquest ADU Soldier with Protection Vest Pattern
150	Minifig, Torso	973pb902	Torso Alien Conquest Alien Diagonal Armor Pattern
150	Minifig, Torso	973pb901	Torso Safety Zip Suit with 'ADU INSPECTOR' Back Pattern
18	Minifig, Utensil	bb521a	Minifig, Utensil Coin Type 3 with 1 Mark
18	Minifig, Utensil	bb521b	Minifig, Utensil Coin Type 3 with 2 Mark
18	Minifig, Utensil	bb521c	Minifig, Utensil Coin Type 3 with 5 Mark
18	Minifig, Utensil	bb521d	Minifig, Utensil Coin Type 3 with 10 Mark
16	Minifig, Headgear	92742pb02	Minifig, Headgear Helmet SW ARF Trooper Shadow Pattern
485	Minifig, Torso Assembly	973pb908c01	Torso SW Armor Clone Trooper Light Gray Outline Pattern (Clone Wars) / Black Arms / Black Hands
118	Brick, Decorated	3001pb83	Brick 2 x 4 with Peace Symbol, Road, and Flowers Pattern
118	Brick, Decorated	3009pb151	Brick 1 x 6 with 'PEACE' and Flower Pattern
118	Brick, Decorated	3009pb152	Brick 1 x 6 with Recycling Phrases and Stars Pattern
578	Wedge, Decorated	93604pb001	Wedge 3 x 4 x 2/3 Triple Curved Smooth with Half Open Eyes, Flowers, and Headlights Pattern (Fillmore)
238	Minifig, Head	3626cpb193	Minifig, Head Glasses with Silver Sunglasses, Eyebrows and Thin Grin Pattern - Stud Recessed
238	Minifig, Head	3626cpb523	Minifig, Head Skull Cracked with Holes Pattern - Stud Recessed
160	Sticker	8484stk01	Sticker for Set 8484 - (96195/4624575)
775	Slope, Curved, Decorated	93606pb001L	Slope, Curved 4 x 2 No Studs with Smiling Mouth Left Half Pattern (L. McQueen)
775	Slope, Curved, Decorated	93606pb001R	Slope, Curved 4 x 2 No Studs with Smiling Mouth Right Half Pattern (L. McQueen)
778	Tile, Modified, Decorated	6179pb036L	Tile, Modified 4 x 4 with Studs on Edge with Eye on White Background Pattern Left
778	Tile, Modified, Decorated	6179pb036R	Tile, Modified 4 x 4 with Studs on Edge with Eye on White Background Pattern Right
727	Modulex	Mx1285	Modulex Magnet 20 x 20 mm
727	Modulex	Mx7010	Modulex Baseplate 59 x 84 mounted on metal sheet, Din A3
484	Minifig, Legs Assembly	970c00pb119	Hips and Legs with Dark Blue Vest Tails and Red and White Stitched Sash Pattern
485	Minifig, Torso Assembly	973pb905c01	Torso PotC Stitched Jacket over Dark Bluish Gray Shirt Pattern / Dark Brown Arms / Dark Bluish Gray Hands
238	Minifig, Head	3626bpb581	Minifig, Head Dual Sided Female with Dark Pink Lips, Eyelashes, Purple Eyeshadow Conniving / Angry Pattern
238	Minifig, Head	3626bpb586	Minifig, Head Dual Sided Black Curved Eyebrows, Brown Chin Dimple, Laughing / Worried Pattern
238	Minifig, Head	3626bpb587	Minifig, Head Glasses with Silver Round Frames, Light Bluish Gray Sideburns Pattern
578	Wedge, Decorated	93591pb03	Wedge 6 x 4 x 1 1/3 with 4 x 4 Base with Green Eyes, Windows and Rear Grille Pattern (Sally)
578	Wedge, Decorated	93591pb04	Wedge 6 x 4 x 1 1/3 with 4 x 4 Base with Green Eyes and Windows Pattern (Flo)
160	Sticker	8487stk01	Sticker for Set 8487 - (95786/4622578)
780	Vehicle, Mudguard, Decorated	93587pb03	Vehicle, Mudguard 3 x 4 x 1 2/3 Curved with Front with Headlights, Thin Smile and Nose Pattern
780	Vehicle, Mudguard, Decorated	93587pb04	Vehicle, Mudguard 3 x 4 x 1 2/3 Curved with Back with Taillights, Exhaust and '301PCE' License Plate Pattern
33	Slope, Decorated	3678bpb29	Slope 65 2 x 2 x 2 with Bottom Tube with Brown Eye on White Background Rectangle Pattern
118	Brick, Decorated	3004pb103	Brick 1 x 2 with Army Emblem on Dark Tan Background Pattern
39	Tile, Decorated	3068bpb416	Tile 2 x 2 with White Five-Point Star Pattern
39	Tile, Decorated	2431pb161	Tile 1 x 4 with White Line with Black Curved Border Pattern
730	Modulex, Window	Mx1591L	Modulex Window Frame Section, Top 1 x 12 (Lego on studs)
730	Modulex, Window	Mx1591M	Modulex Window Frame Section, Top 1 x 12 (M on studs)
727	Modulex	Mx7000	Modulex Baseplate 59 x 42 mounted on metal sheet, Din A4
741	Tail, Decorated	6239pb031	Tail Shuttle with EMT Star of Life Pattern on Both Sides (Stickers) - Set 7903
579	Windscreen, Decorated	64453pb03	Windscreen 1 x 6 x 3 with Eyes on White Background Pattern
39	Tile, Decorated	87079pb030	Tile 2 x 4 with Teeth Pattern
160	Sticker	8677stk01	Sticker for Set 8677 - (95984/4623306)
238	Minifig, Head	3626cpb585	Minifig, Head Dual Sided Black Glasses, Smiling / Scared Pattern - Stud Recessed
238	Minifig, Head	3626cpb578	Minifig, Head Dual Sided Female Glasses with Black Frames, Beauty Mark Laughing / Scared Pattern - Stud Recessed
238	Minifig, Head	3626cpb582	Minifig, Head Moustache Handlebar and Sideburns Brown, Scared Pattern - Stud Recessed
238	Minifig, Head	3626cpb583	Minifig, Head Dual Sided Glasses with Orange Lenses Smiling / Mouth Open Upset Pattern - Stud Recessed
238	Minifig, Head	3626cpb584	Minifig, Head Dual Sided Snarling / Raised Eyebrows Pattern - Stud Recessed
578	Wedge, Decorated	93591pb05	Wedge 6 x 4 x 1 1/3 with 4 x 4 Base with Green Eyes Off-Centered and Windows Pattern (Finn McMissile)
33	Slope, Decorated	3678bpb31	Slope 65 2 x 2 x 2 with Bottom Tube with Green Eyes on White Background Pattern
16	Minifig, Headgear	2528pb04	Minifig, Headgear Hat, Pirate Bicorne with Gold Captain Pattern
238	Minifig, Head	3626cp01	Minifig, Head Standard Grin Pattern - Stud Recessed
33	Slope, Decorated	3297pb023	Slope 33 3 x 4 with Flag of Germany and Soccer Ball Pattern (Sticker) - Set 3404
33	Slope, Decorated	3298pb45	Slope 33 3 x 2 with Alpha Team White Grid with Red Ring, Two Yellow Stripes Pattern (Sticker) - Set 6774
740	Technic, Panel, Decorated	32534pb04	Technic, Panel Fairing # 7 Small Long, Large Hole, Side A with '9' and White, Black and Red Pattern (Sticker) - Set 8470
740	Technic, Panel, Decorated	32535pb04	Technic, Panel Fairing # 8 Small Long, Large Hole, Side B with '9' and White, Black and Red Pattern (Sticker) - Set 8470
118	Brick, Decorated	3009pb153	Brick 1 x 6 with 'GROOVY', 'LOVE', Rainbow and Flower Pattern
39	Tile, Decorated	63864pb004	Tile 1 x 3 with Silver Outline and Light Aqua Outer Edge Pattern (Flo)
775	Slope, Curved, Decorated	93273pb003	Slope, Curved 4 x 1 Double No Studs with Lips and Round Headlights Pattern (Flo)
238	Minifig, Head	3626cpb580	Minifig, Head Black Beard and Moustache Rudimentary over Wood Grain Pattern (Voodoo Jack)  - Stud Recessed
142	Minifig, Body Wear	2587pb26	Minifig, Armor Breastplate with Leg Protection, Kingdoms Dragon Head and Belt Pattern
39	Tile, Decorated	3069bpb019R	Tile 1 x 2 with White Arrow Right and 'XRFUEL' on Blue and Gray Pattern (Sticker) - Set 8662
39	Tile, Decorated	3069bpb163	Tile 1 x 2 with Black Grille Lines Thin with Light Bluish Gray Outline Pattern
72	Vehicle	50943pb03	Vehicle, Air Scoop Top 2 x 2 with Blue and White Swirl Pattern (Sticker) - Set 8662
238	Minifig, Head	3626bpb588	Minifig, Head Dual Sided HP Ollivander Smiling / Scared Pattern
33	Slope, Decorated	3678bpb32L	Slope 65 2 x 2 x 2 with Bottom Tube with Green Eye Left Pattern
33	Slope, Decorated	3678bpb32R	Slope 65 2 x 2 x 2 with Bottom Tube with Green Eye Right Pattern
39	Tile, Decorated	2431pb162	Tile 1 x 4 with Gold and Black 'Rust-eze' Pattern
39	Tile, Decorated	2431pb163	Tile 1 x 4 with Open Mouth with Tongue Pattern (Mack)
160	Sticker	8486stk01	Sticker for Set 8486 - (95313/4620071)
578	Wedge, Decorated	93591pb06	Wedge 6 x 4 x 1 1/3 with 4 x 4 Base with Blue Eyes, Windows and Large '95' Pattern
780	Vehicle, Mudguard, Decorated	93587pb06	Vehicle, Mudguard 3 x 4 x 1 2/3 Curved with Front with Headlights, Open Mouth Grille, Lightning Bolts and 'Rust-eze' Pattern (8486)
727	Modulex	MxTool8	Modulex Tool, Tile Tweezers (for 8 wide tiles)
728	Modulex, Tile, Decorated	Mx1042pb51	Modulex Tile 2 x 4 with Black 'MODULEX' Pattern
39	Tile, Decorated	3068bpb417	Tile 2 x 2 with 1 Black Dot, Skull and Sword Pattern
39	Tile, Decorated	3068bpb418	Tile 2 x 2 with 2 Black Dots and Skull Pattern
39	Tile, Decorated	3068bpb419	Tile 2 x 2 with 3 Black Dots and Sword Pattern
39	Tile, Decorated	3068bpb420	Tile 2 x 2 with Gold Heroica Shield with Runes Pattern
20	Minifig, Body Part	85863	Body Microfig Plain Complete
150	Minifig, Torso	973pb905	Torso PotC Stitched Jacket over Dark Bluish Gray Shirt Pattern
488	Duplo, Vehicle	92014pb01	Duplo Car Body with 2 Studs on Back and Yellow Headlights Pattern (fits over Car Base 2 x 4)
488	Duplo, Vehicle	93147	Duplo Car Transporter Frame
488	Duplo, Vehicle	93149	Duplo Car Transporter Platform
485	Minifig, Torso Assembly	973pb906c01	Torso Jacket with Hood over Light Blue Sweater Pattern / Orange Arms / Yellow Hands
150	Minifig, Torso	973pb906	Torso Jacket with Hood over Light Blue Sweater Pattern
118	Brick, Decorated	3003pb035	Brick 2 x 2 with Black  '1' Pattern
118	Brick, Decorated	3003pb036	Brick 2 x 2 with Black  '2' Pattern
118	Brick, Decorated	3003pb037	Brick 2 x 2 with Black  '3' Pattern
118	Brick, Decorated	3003pb038	Brick 2 x 2 with Black  '4' Pattern
118	Brick, Decorated	3003pb039	Brick 2 x 2 with Black  '5' Pattern
118	Brick, Decorated	3003pb040	Brick 2 x 2 with Black  '6' Pattern
118	Brick, Decorated	3003pb041	Brick 2 x 2 with Black  '7' Pattern
118	Brick, Decorated	3003pb042	Brick 2 x 2 with Black  '8' Pattern
118	Brick, Decorated	3003pb043	Brick 2 x 2 with Black  '9' Pattern
118	Brick, Decorated	3003pb044	Brick 2 x 2 with Black '10' Pattern
118	Brick, Decorated	3003pb045	Brick 2 x 2 with Black '11' Pattern
118	Brick, Decorated	3003pb046	Brick 2 x 2 with Black '12' Pattern
118	Brick, Decorated	3003pb047	Brick 2 x 2 with Black '13' Pattern
118	Brick, Decorated	3003pb048	Brick 2 x 2 with Black '14' Pattern
118	Brick, Decorated	3003pb049	Brick 2 x 2 with Black '15' Pattern
118	Brick, Decorated	3003pb050	Brick 2 x 2 with Black '16' Pattern
118	Brick, Decorated	3003pb051	Brick 2 x 2 with Black '17' Pattern
118	Brick, Decorated	3003pb052	Brick 2 x 2 with Black '18' Pattern
118	Brick, Decorated	3003pb053	Brick 2 x 2 with Black '19' Pattern
118	Brick, Decorated	3003pb054	Brick 2 x 2 with Black '20' Pattern
118	Brick, Decorated	3003pb055	Brick 2 x 2 with Black '21' Pattern
118	Brick, Decorated	3003pb056	Brick 2 x 2 with Black '22' Pattern
118	Brick, Decorated	3003pb057	Brick 2 x 2 with Black '23' Pattern
118	Brick, Decorated	3003pb058	Brick 2 x 2 with Black '24' Pattern
118	Brick, Decorated	3003pb059	Brick 2 x 2 with Black '25' Pattern
118	Brick, Decorated	3003pb060	Brick 2 x 2 with Black '26' Pattern
118	Brick, Decorated	3003pb061	Brick 2 x 2 with Black '27' Pattern
118	Brick, Decorated	3003pb062	Brick 2 x 2 with Black '28' Pattern
118	Brick, Decorated	3003pb063	Brick 2 x 2 with Black '29' Pattern
118	Brick, Decorated	3003pb064	Brick 2 x 2 with Black '30' Pattern
118	Brick, Decorated	3003pb065	Brick 2 x 2 with Black '31' Pattern
118	Brick, Decorated	3003pb066	Brick 2 x 2 with Black 'SUN' Pattern
118	Brick, Decorated	3003pb067	Brick 2 x 2 with Black 'MON' Pattern
118	Brick, Decorated	3003pb068	Brick 2 x 2 with Black 'TUE' Pattern
118	Brick, Decorated	3003pb069	Brick 2 x 2 with Black 'WED' Pattern
118	Brick, Decorated	3003pb070	Brick 2 x 2 with Black 'THU' Pattern
118	Brick, Decorated	3003pb071	Brick 2 x 2 with Black 'FRI' Pattern
118	Brick, Decorated	3003pb072	Brick 2 x 2 with Black 'SAT' Pattern
118	Brick, Decorated	3006pb002	Brick 2 x 10 with Black 'JANUARY' and 'FEBRUARY' Pattern on opposite sides
118	Brick, Decorated	3006pb003	Brick 2 x 10 with Black 'MARCH' and 'APRIL' Pattern on opposite sides
118	Brick, Decorated	3006pb004	Brick 2 x 10 with Black 'MAY' and 'JUNE' Pattern on opposite sides
118	Brick, Decorated	3006pb005	Brick 2 x 10 with Black 'JULY' and 'AUGUST' Pattern on opposite sides
118	Brick, Decorated	3006pb006	Brick 2 x 10 with Black 'SEPTEMBER' and 'OCTOBER' Pattern on opposite sides
118	Brick, Decorated	3006pb007	Brick 2 x 10 with Black 'NOVEMBER' and 'DECEMBER' Pattern on opposite sides
33	Slope, Decorated	85984pb002	Slope 30 1 x 2 x 2/3 with Rectangular Mirror Pattern (Sticker) - Set 5770
33	Slope, Decorated	3039pb56	Slope 45 2 x 2 with Rectangular Mirror Pattern (Sticker) - Set 5770
16	Minifig, Headgear	94162	Minifig, Headgear Helmet Microfig with Horns
534	Brick, Promotional	30144pb102	Brick 2 x 4 x 3 with Legoland FERIENDORF 2011 Pattern
160	Sticker	3648stk01	Sticker for Set 3648 - (94735/4616399)
36	Technic	6543pb01	Technic Stick Shift Plate with '1' and '2' Left and '3' and '4' Right Gear Shift Pattern (Stickers) - Set 8880
777	Technic, Liftarm, Decorated	6629pb08	Technic, Liftarm 1 x 9 Bent (6 - 4) Thick with Light Gray Wing on Black Background Pattern (Sticker) - Set 8226
534	Brick, Promotional	30144pb103	Brick 2 x 4 x 3 with Legoland Deutschland Star Wars 02. - 05. Juni 2011 Pattern
16	Minifig, Headgear	87557pb04	Minifig, Headgear Helmet SW Clone Pilot with Open Visor and Sand Blue and Medium Blue Markings Pattern
485	Minifig, Torso Assembly	973pb907c01	Torso SW Clone Pilot Light Gray Outline Pattern / Black Arms / Black Hands
150	Minifig, Torso	973pb907	Torso SW Clone Pilot Light Gray Outline Pattern
150	Minifig, Torso	973pb908	Torso SW Armor Clone Trooper Light Gray Outline Pattern
461	Panel, Decorated	87421pb01	Panel 3 x 3 x 6 Corner Wall without Bottom Indentations with Bricks Pattern 1 (Sticker) - Set 4842
461	Panel, Decorated	87421pb02	Panel 3 x 3 x 6 Corner Wall without Bottom Indentations with Bricks Pattern 2 (Sticker) - Set 4842
461	Panel, Decorated	87421pb03	Panel 3 x 3 x 6 Corner Wall without Bottom Indentations with Bricks Pattern 3 (Sticker) - Set 4842
738	Flag, Decorated	2335pb062	Flag 2 x 2 Square with 'Gryffindor' and Lion in Shield Pattern (Sticker) - Set 4842
738	Flag, Decorated	30292pb009	Flag 7 x 3 with Rod with 'Gryffindor' and Lion In Shield Pattern (Sticker) - Set 4842
738	Flag, Decorated	30292pb010	Flag 7 x 3 with Rod with 'Slytherin' and Snake in Shield Pattern (Sticker) - Set 4842
118	Brick, Decorated	2454pb044	Brick 1 x 2 x 5 with Picture Frame with Beggar on Dark Purple Background Pattern (Sticker) - Set 4842
118	Brick, Decorated	2454pb045	Brick 1 x 2 x 5 with Picture Frame with Sorcerer on Dark Red Background Pattern (Sticker) - Set 4842
418	Minifig, Shield	3846pb29	Minifig, Shield Triangular with 'SEEKER JAMES POTTER' on Gold Background Pattern (Sticker) - Set 4842
39	Tile, Decorated	3068bpb421	Tile 2 x 2 with 'Slytherin' and Snake in Shield Pattern (Sticker) - Set 4842
39	Tile, Decorated	3068bpb422	Tile 2 x 2 with Sirius Black's Face in Flames Pattern (Sticker) - Set 4842
532	Wheel & Tire Assembly	4624c06	Wheel  8mm D. x 6mm, with Black Tire Offset Tread Small - Band Around Center of Tread (4624 / 87414)
238	Minifig, Head	3626cpb272	Minifig, Head Dual Sided Black Eyebrows, Pupils / Mouth Open Scared Pattern - Stud Recessed
238	Minifig, Head	3626cpb394	Minifig, Head Rosy Cheeks, Open Mouth, Brown Eyebrows Pattern (Caroler) - Stud Recessed
